geneid	geneidv1
NCU02526	NCU02526.1
NCU02527	NCU02527.1
NCU02528	NCU02528.1
NCU02529	NCU02529.1
NCU02530	NCU02530.1
NCU02531	NCU02531.1
NCU02532	NCU02532.1
NCU02533	NCU02533.1
NCU02534	NCU02534.1
NCU02535	NCU02535.1
NCU02536	NCU02536.1
NCU11234	NCU02537.1
NCU11235	NCU02537.1
NCU02538	NCU02538.1
NCU02539	NCU02539.1
NCU02540	NCU02540.1
NCU02541	NCU02541.1
NCU02542	NCU02542.1
NCU02543	NCU02543.1
NCU02544	NCU02544.1
NCU02545	NCU02545.1
NCU02546	NCU02546.1
NCU02547	NCU02547.1
NCU02548	NCU02548.1
NCU02549	NCU02549.1
NCU02550	NCU02550.1
NCU02552	NCU02552.1
NCU02553	NCU02553.1
NCU02554	NCU02554.1
NCU02555	NCU02555.1
NCU16367	NCU02555.1
NCU16368	NCU02555.1
NCU02556	NCU02556.1
NCU02558	NCU02558.1
NCU02559	NCU02559.1
NCU02560	NCU02560.1
NCU02561	NCU02561.1
NCU02562	NCU02562.1
NCU02563	NCU02563.1
NCU02564	NCU02564.1
NCU02565	NCU02565.1
NCU02566	NCU02566.1
NCU02567	NCU02567.1
NCU02568	NCU02568.1
NCU10788	NCU02569.1
NCU10789	NCU02569.1
NCU02570	NCU02570.1
NCU02571	NCU02571.1
NCU02572	NCU02572.1
NCU02573	NCU02573.1
NCU02574	NCU02574.1
NCU02575	NCU02575.1
NCU02576	NCU02576.1
NCU02577	NCU02577.1
NCU02578	NCU02578.1
NCU02579	NCU02579.1
NCU02580	NCU02580.1
NCU02582	NCU02582.1
NCU02583	NCU02583.1
NCU02584	NCU02584.1
NCU02585	NCU02585.1
NCU02586	NCU02586.1
NCU02587	NCU02587.1
NCU02588	NCU02588.1
NCU02589	NCU02589.1
NCU02590	NCU02590.1
NCU02591	NCU02591.1
NCU02592	NCU02592.1
NCU02593	NCU02593.1
NCU02594	NCU02594.1
NCU02595	NCU02595.1
NCU02596	NCU02596.1
NCU02597	NCU02597.1
NCU02598	NCU02598.1
NCU02599	NCU02599.1
NCU02600	NCU02600.1
NCU02601	NCU02601.1
NCU02602	NCU02602.1
NCU02603	NCU02603.1
NCU02604	NCU02604.1
NCU02605	NCU02605.1
NCU02606	NCU02606.1
NCU02607	NCU02607.1
NCU02608	NCU02608.1
NCU02609	NCU02609.1
NCU02610	NCU02610.1
NCU02611	NCU02611.1
NCU02612	NCU02612.1
NCU02613	NCU02613.1
NCU02614	NCU02614.1
NCU02615	NCU02615.1
NCU02616	NCU02616.1
NCU02617	NCU02617.1
NCU02618	NCU02618.1
NCU02619	NCU02619.1
NCU02620	NCU02620.1
NCU02621	NCU02621.1
NCU02622	NCU02622.1
NCU02623	NCU02623.1
NCU02624	NCU02624.1
NCU02625	NCU02625.1
NCU02626	NCU02626.1
NCU02627	NCU02627.1
NCU02628	NCU02628.1
NCU02629	NCU02629.1
NCU02630	NCU02630.1
NCU02631	NCU02631.1
NCU02632	NCU02632.1
NCU02633	NCU02633.1
NCU02634	NCU02634.1
NCU02635	NCU02635.1
NCU02636	NCU02636.1
NCU02637	NCU02637.1
NCU02639	NCU02639.1
NCU02640	NCU02640.1
NCU02641	NCU02641.1
NCU02643	NCU02643.1
NCU02644	NCU02644.1
NCU02648	NCU02648.1
NCU02650	NCU02650.1
NCU02651	NCU02651.1
NCU02652	NCU02652.1
NCU02653	NCU02653.1
NCU02654	NCU02654.1
NCU02655	NCU02655.1
NCU02656	NCU02656.1
NCU02657	NCU02657.1
NCU02658	NCU02658.1
NCU02659	NCU02659.1
NCU02660	NCU02660.1
NCU02661	NCU02661.1
NCU02663	NCU02663.1
NCU02664	NCU02664.1
NCU02665	NCU02665.1
NCU02666	NCU02666.1
NCU02668	NCU02668.1
NCU02669	NCU02669.1
NCU02670	NCU02670.1
NCU02671	NCU02671.1
NCU02672	NCU02672.1
NCU02673	NCU02673.1
NCU02674	NCU02674.1
NCU02675	NCU02675.1
NCU02676	NCU02676.1
NCU02677	NCU02677.1
NCU02678	NCU02678.1
NCU02679	NCU02679.1
NCU02680	NCU02680.1
NCU02681	NCU02681.1
NCU02682	NCU02682.1
NCU02683	NCU02683.1
NCU02684	NCU02684.1
NCU02685	NCU02685.1
NCU02686	NCU02686.1
NCU02687	NCU02687.1
NCU02688	NCU02688.1
NCU02689	NCU02689.1
NCU02690	NCU02690.1
NCU02691	NCU02691.1
NCU02692	NCU02692.1
NCU02693	NCU02693.1
NCU02694	NCU02694.1
NCU02695	NCU02695.1
NCU02696	NCU02696.1
NCU02697	NCU02697.1
NCU02698	NCU02698.1
NCU02699	NCU02699.1
NCU02700	NCU02700.1
NCU02701	NCU02701.1
NCU02702	NCU02702.1
NCU02703	NCU02703.1
NCU02704	NCU02704.1
NCU02705	NCU02705.1
NCU02706	NCU02706.1
NCU02707	NCU02707.1
NCU10497	NCU02708.1
NCU10498	NCU02708.1
NCU02710	NCU02710.1
NCU02711	NCU02711.1
NCU02712	NCU02712.1
NCU02713	NCU02713.1
NCU02716	NCU02716.1
NCU02717	NCU02717.1
NCU02718	NCU02718.1
NCU02719	NCU02719.1
NCU02720	NCU02720.1
NCU02721	NCU02721.1
NCU02722	NCU02722.1
NCU02723	NCU02723.1
NCU02724	NCU02724.1
NCU02725	NCU02725.1
NCU02726	NCU02726.1
NCU02727	NCU02727.1
NCU02728	NCU02728.1
NCU02729	NCU02729.1
NCU02730	NCU02730.1
NCU02731	NCU02731.1
NCU02732	NCU02732.1
NCU02733	NCU02733.1
NCU02734	NCU02734.1
NCU02735	NCU02735.1
NCU02736	NCU02736.1
NCU02737	NCU02737.1
NCU02738	NCU02738.1
NCU02739	NCU02739.1
NCU02740	NCU02740.1
NCU02741	NCU02741.1
NCU02742	NCU02742.1
NCU02743	NCU02743.1
NCU02744	NCU02744.1
NCU02745	NCU02745.1
NCU02746	NCU02746.1
NCU02747	NCU02747.1
NCU02748	NCU02748.1
NCU02749	NCU02749.1
NCU02750	NCU02750.1
NCU02751	NCU02751.1
NCU02752	NCU02752.1
NCU02753	NCU02753.1
NCU02754	NCU02754.1
NCU11228	NCU02754.1
NCU02755	NCU02755.1
NCU02757	NCU02757.1
NCU02758	NCU02758.1
NCU02759	NCU02759.1
NCU02761	NCU02761.1
NCU02762	NCU02762.1
NCU02764	NCU02764.1
NCU02765	NCU02765.1
NCU02767	NCU02767.1
NCU16491	NCU02768.1
NCU16492	NCU02768.1
NCU02769	NCU02769.1
NCU02770	NCU02770.1
NCU02771	NCU02771.1
NCU02772	NCU02772.1
NCU02773	NCU02773.1
NCU02774	NCU02774.1
NCU02775	NCU02775.1
NCU02776	NCU02776.1
NCU02777	NCU02777.1
NCU02778	NCU02778.1
NCU02779	NCU02779.1
NCU02780	NCU02780.1
NCU02781	NCU02781.1
NCU02782	NCU02782.1
NCU02783	NCU02783.1
NCU02784	NCU02784.1
NCU02785	NCU02785.1
NCU02786	NCU02786.1
NCU02787	NCU02787.1
NCU02788	NCU02788.1
NCU02789	NCU02789.1
NCU02790	NCU02790.1
NCU02791	NCU02791.1
NCU02793	NCU02793.1
NCU02794	NCU02794.1
NCU02795	NCU02795.1
NCU16490	NCU02795.1
NCU02796	NCU02796.1
NCU02797	NCU02797.1
NCU02798	NCU02798.1
NCU02799	NCU02799.1
NCU02800	NCU02800.1
NCU02801	NCU02801.1
NCU02802	NCU02802.1
NCU02803	NCU02803.1
NCU02804	NCU02804.1
NCU02805	NCU02805.1
NCU02806	NCU02806.1
NCU02807	NCU02807.1
NCU02808	NCU02808.1
NCU02809	NCU02809.1
NCU02810	NCU02810.1
NCU02811	NCU02811.1
NCU02812	NCU02812.1
NCU02813	NCU02813.1
NCU02814	NCU02814.1
NCU02815	NCU02815.1
NCU02817	NCU02817.1
NCU02818	NCU02818.1
NCU02819	NCU02819.1
NCU02826	NCU02826.1
NCU02828	NCU02828.1
NCU02829	NCU02829.1
NCU02830	NCU02830.1
NCU02833	NCU02833.1
NCU02834	NCU02834.1
NCU02837	NCU02837.1
NCU02838	NCU02838.1
NCU02839	NCU02839.1
NCU02840	NCU02840.1
NCU02842	NCU02842.1
NCU02843	NCU02843.1
NCU02846	NCU02846.1
NCU02847	NCU02847.1
NCU02849	NCU02849.1
NCU02850	NCU02850.1
NCU02852	NCU02852.1
NCU02853	NCU02853.1
NCU02854	NCU02854.1
NCU02855	NCU02855.1
NCU02856	NCU02856.1
NCU02857	NCU02857.1
NCU02858	NCU02858.1
NCU02860	NCU02860.1
NCU02861	NCU02861.1
NCU02862	NCU02862.1
NCU16482	NCU02863.1
NCU16483	NCU02863.1
NCU02864	NCU02864.1
NCU02865	NCU02865.1
NCU02866	NCU02866.1
NCU02867	NCU02867.1
NCU02868	NCU02868.1
NCU02869	NCU02869.1
NCU02870	NCU02870.1
NCU02872	NCU02872.1
NCU02873	NCU02873.1
NCU02875	NCU02875.1
NCU02876	NCU02876.1
NCU02877	NCU02877.1
NCU02878	NCU02878.1
NCU02879	NCU02879.1
NCU02880	NCU02880.1
NCU02882	NCU02882.1
NCU02883	NCU02883.1
NCU02884	NCU02884.1
NCU02885	NCU02885.1
NCU02886	NCU02886.1
NCU02887	NCU02887.1
NCU02888	NCU02888.1
NCU02889	NCU02889.1
NCU02890	NCU02890.1
NCU02894	NCU02894.1
NCU02895	NCU02895.1
NCU02896	NCU02896.1
NCU02897	NCU02897.1
NCU02898	NCU02898.1
NCU02899	NCU02899.1
NCU02900	NCU02900.1
NCU02901	NCU02901.1
NCU02902	NCU02902.1
NCU02903	NCU02903.1
NCU02904	NCU02904.1
NCU02905	NCU02905.1
NCU02906	NCU02906.1
NCU02908	NCU02908.1
NCU02909	NCU02909.1
NCU16474	NCU02909.1
NCU02910	NCU02910.1
NCU16472	NCU02912.1
NCU16473	NCU02912.1
NCU02913	NCU02913.1
NCU02914	NCU02914.1
NCU02915	NCU02915.1
NCU02916	NCU02916.1
NCU02917	NCU02917.1
NCU02918	NCU02918.1
NCU02919	NCU02919.1
NCU02920	NCU02920.1
NCU02921	NCU02921.1
NCU02922	NCU02922.1
NCU02923	NCU02923.1
NCU02924	NCU02924.1
NCU02925	NCU02925.1
NCU02926	NCU02926.1
NCU02927	NCU02927.1
NCU02928	NCU02928.1
NCU02929	NCU02929.1
NCU02930	NCU02930.1
NCU02931	NCU02931.1
NCU02932	NCU02932.1
NCU02934	NCU02934.1
NCU02935	NCU02935.1
NCU02936	NCU02936.1
NCU02937	NCU02937.1
NCU02938	NCU02938.1
NCU02939	NCU02939.1
NCU02940	NCU02940.1
NCU02941	NCU02941.1
NCU02942	NCU02942.1
NCU02943	NCU02943.1
NCU02944	NCU02944.1
NCU02945	NCU02945.1
NCU02946	NCU02946.1
NCU02947	NCU02947.1
NCU02948	NCU02948.1
NCU02949	NCU02949.1
NCU02950	NCU02950.1
NCU02951	NCU02951.1
NCU02952	NCU02952.1
NCU02953	NCU02953.1
NCU02954	NCU02954.1
NCU02955	NCU02955.1
NCU02956	NCU02956.1
NCU02957	NCU02957.1
NCU02959	NCU02959.1
NCU16466	NCU02959.1
NCU02960	NCU02960.1
NCU02961	NCU02961.1
NCU02962	NCU02962.1
NCU02963	NCU02963.1
NCU02964	NCU02964.1
NCU02965	NCU02965.1
NCU02966	NCU02966.1
NCU02967	NCU02967.1
NCU02968	NCU02968.1
NCU02969	NCU02969.1
NCU02970	NCU02970.1
NCU02972	NCU02972.1
NCU02973	NCU02973.1
NCU02974	NCU02974.1
NCU02975	NCU02975.1
NCU02976	NCU02976.1
NCU02977	NCU02977.1
NCU02978	NCU02978.1
NCU02979	NCU02979.1
NCU02980	NCU02980.1
NCU02982	NCU02982.1
NCU02983	NCU02983.1
NCU02984	NCU02984.1
NCU02988	NCU02988.1
NCU02989	NCU02989.1
NCU02990	NCU02990.1
NCU02991	NCU02991.1
NCU02994	NCU02994.1
NCU02995	NCU02995.1
NCU02996	NCU02996.1
NCU02997	NCU02997.1
NCU02998	NCU02998.1
NCU03000	NCU03000.1
NCU03001	NCU03001.1
NCU03003	NCU03003.1
NCU03004	NCU03004.1
NCU03006	NCU03006.1
NCU03007	NCU03007.1
NCU03008	NCU03008.1
NCU03009	NCU03009.1
NCU03010	NCU03010.1
NCU03011	NCU03011.1
NCU03013	NCU03013.1
NCU03014	NCU03014.1
NCU03015	NCU03014.1
NCU03014	NCU03015.1
NCU03015	NCU03015.1
NCU03016	NCU03016.1
NCU03017	NCU03017.1
NCU03018	NCU03018.1
NCU03019	NCU03019.1
NCU03020	NCU03020.1
NCU03021	NCU03021.1
NCU03022	NCU03022.1
NCU03023	NCU03023.1
NCU03024	NCU03024.1
NCU03026	NCU03026.1
NCU03028	NCU03028.1
NCU03029	NCU03029.1
NCU03030	NCU03030.1
NCU03031	NCU03031.1
NCU03032	NCU03032.1
NCU03033	NCU03033.1
NCU03034	NCU03034.1
NCU03035	NCU03035.1
NCU03036	NCU03036.1
NCU03037	NCU03037.1
NCU03038	NCU03038.1
NCU03039	NCU03039.1
NCU03040	NCU03040.1
NCU03041	NCU03041.1
NCU03042	NCU03042.1
NCU03043	NCU03043.1
NCU03044	NCU03044.1
NCU03045	NCU03045.1
NCU11240	NCU03046.1
NCU11241	NCU03046.1
NCU16461	NCU03046.1
NCU03047	NCU03047.1
NCU03048	NCU03048.1
NCU03049	NCU03049.1
NCU03050	NCU03050.1
NCU03051	NCU03051.1
NCU03052	NCU03052.1
NCU03053	NCU03053.1
NCU03054	NCU03054.1
NCU03055	NCU03055.1
NCU03056	NCU03056.1
NCU03057	NCU03057.1
NCU03058	NCU03058.1
NCU03059	NCU03059.1
NCU03060	NCU03060.1
NCU03061	NCU03061.1
NCU03062	NCU03062.1
NCU03063	NCU03063.1
NCU03064	NCU03064.1
NCU03065	NCU03065.1
NCU03066	NCU03066.1
NCU03067	NCU03067.1
NCU03068	NCU03068.1
NCU03070	NCU03070.1
NCU03071	NCU03071.1
NCU03072	NCU03072.1
NCU03073	NCU03073.1
NCU03074	NCU03074.1
NCU03076	NCU03076.1
NCU03077	NCU03077.1
NCU03078	NCU03078.1
NCU03079	NCU03079.1
NCU03080	NCU03080.1
NCU03081	NCU03081.1
NCU03082	NCU03082.1
NCU03083	NCU03083.1
NCU03084	NCU03084.1
NCU03085	NCU03085.1
NCU03086	NCU03086.1
NCU03087	NCU03087.1
NCU03088	NCU03088.1
NCU03089	NCU03089.1
NCU03091	NCU03091.1
NCU03092	NCU03092.1
NCU03093	NCU03093.1
NCU03094	NCU03094.1
NCU03095	NCU03095.1
NCU03096	NCU03096.1
NCU03097	NCU03097.1
NCU03098	NCU03098.1
NCU03099	NCU03099.1
NCU03100	NCU03100.1
NCU03101	NCU03101.1
NCU03102	NCU03102.1
NCU03103	NCU03103.1
NCU03104	NCU03104.1
NCU03105	NCU03105.1
NCU03106	NCU03106.1
NCU03107	NCU03107.1
NCU03108	NCU03108.1
NCU03109	NCU03109.1
NCU03110	NCU03110.1
NCU03111	NCU03111.1
NCU03112	NCU03112.1
NCU03113	NCU03113.1
NCU03114	NCU03114.1
NCU03115	NCU03115.1
NCU03116	NCU03116.1
NCU03117	NCU03117.1
NCU03118	NCU03118.1
NCU03120	NCU03120.1
NCU03121	NCU03121.1
NCU03122	NCU03122.1
NCU03123	NCU03123.1
NCU03124	NCU03124.1
NCU03125	NCU03125.1
NCU03126	NCU03126.1
NCU03127	NCU03127.1
NCU03128	NCU03128.1
NCU03129	NCU03129.1
NCU03130	NCU03130.1
NCU03131	NCU03131.1
NCU03132	NCU03132.1
NCU03133	NCU03133.1
NCU03134	NCU03134.1
NCU03135	NCU03135.1
NCU03136	NCU03136.1
NCU03137	NCU03137.1
NCU03138	NCU03138.1
NCU03139	NCU03139.1
NCU03140	NCU03140.1
NCU03141	NCU03141.1
NCU03142	NCU03142.1
NCU10470	NCU03143.1
NCU10470	NCU03144.1
NCU03145	NCU03145.1
NCU03146	NCU03146.1
NCU03147	NCU03147.1
NCU03148	NCU03148.1
NCU03149	NCU03149.1
NCU03150	NCU03150.1
NCU03151	NCU03151.1
NCU03152	NCU03152.1
NCU16387	NCU03152.1
NCU03153	NCU03153.1
NCU03154	NCU03154.1
NCU03155	NCU03155.1
NCU03156	NCU03156.1
NCU03157	NCU03157.1
NCU03158	NCU03158.1
NCU03159	NCU03159.1
NCU03160	NCU03160.1
NCU03161	NCU03161.1
NCU03162	NCU03162.1
NCU03163	NCU03163.1
NCU03164	NCU03164.1
NCU03165	NCU03165.1
NCU03166	NCU03166.1
NCU03167	NCU03167.1
NCU03168	NCU03168.1
NCU03169	NCU03169.1
NCU03170	NCU03170.1
NCU03171	NCU03171.1
NCU03172	NCU03172.1
NCU03173	NCU03173.1
NCU03174	NCU03174.1
NCU03175	NCU03175.1
NCU03176	NCU03176.1
NCU03177	NCU03177.1
NCU03178	NCU03178.1
NCU03179	NCU03179.1
NCU03180	NCU03180.1
NCU03181	NCU03181.1
NCU03182	NCU03182.1
NCU03183	NCU03183.1
NCU03184	NCU03184.1
NCU03186	NCU03186.1
NCU03187	NCU03187.1
NCU03188	NCU03188.1
NCU03189	NCU03189.1
NCU03190	NCU03190.1
NCU03191	NCU03191.1
NCU03192	NCU03192.1
NCU03193	NCU03193.1
NCU03194	NCU03194.1
NCU03195	NCU03195.1
NCU11251	NCU03196.1
NCU11252	NCU03196.1
NCU03197	NCU03197.1
NCU03198	NCU03198.1
NCU03199	NCU03199.1
NCU03200	NCU03200.1
NCU03200	NCU03201.1
NCU03202	NCU03202.1
NCU03203	NCU03203.1
NCU03204	NCU03204.1
NCU03205	NCU03205.1
NCU03206	NCU03206.1
NCU03207	NCU03207.1
NCU03208	NCU03208.1
NCU03209	NCU03209.1
NCU03210	NCU03210.1
NCU03211	NCU03211.1
NCU03212	NCU03212.1
NCU03213	NCU03213.1
NCU03214	NCU03214.1
NCU03215	NCU03215.1
NCU03216	NCU03216.1
NCU03217	NCU03217.1
NCU03218	NCU03218.1
NCU03219	NCU03219.1
NCU03220	NCU03220.1
NCU03221	NCU03221.1
NCU03222	NCU03222.1
NCU03223	NCU03223.1
NCU11248	NCU03224.1
NCU11249	NCU03224.1
NCU03225	NCU03225.1
NCU03226	NCU03226.1
NCU03228	NCU03228.1
NCU03229	NCU03229.1
NCU03230	NCU03230.1
NCU03231	NCU03231.1
NCU03232	NCU03232.1
NCU03233	NCU03233.1
NCU03234	NCU03234.1
NCU03235	NCU03235.1
NCU03237	NCU03237.1
NCU03238	NCU03238.1
NCU03239	NCU03239.1
NCU03240	NCU03240.1
NCU03241	NCU03241.1
NCU03242	NCU03242.1
NCU03243	NCU03243.1
NCU03244	NCU03244.1
NCU03245	NCU03245.1
NCU03246	NCU03246.1
NCU03247	NCU03247.1
NCU03248	NCU03248.1
NCU03250	NCU03250.1
NCU03253	NCU03253.1
NCU03254	NCU03254.1
NCU16391	NCU03254.1
NCU03255	NCU03255.1
NCU03257	NCU03257.1
NCU03258	NCU03258.1
NCU03260	NCU03260.1
NCU03261	NCU03261.1
NCU03263	NCU03263.1
NCU03264	NCU03264.1
NCU03265	NCU03265.1
NCU03266	NCU03266.1
NCU03267	NCU03267.1
NCU03268	NCU03268.1
NCU03269	NCU03269.1
NCU03270	NCU03270.1
NCU03271	NCU03271.1
NCU03273	NCU03273.1
NCU03274	NCU03274.1
NCU03275	NCU03275.1
NCU03276	NCU03276.1
NCU03277	NCU03277.1
NCU03278	NCU03278.1
NCU03279	NCU03279.1
NCU03280	NCU03280.1
NCU03281	NCU03281.1
NCU03282	NCU03282.1
NCU03283	NCU03283.1
NCU03284	NCU03284.1
NCU03285	NCU03285.1
NCU03286	NCU03286.1
NCU03287	NCU03287.1
NCU03288	NCU03288.1
NCU16394	NCU03288.1
NCU03289	NCU03289.1
NCU03290	NCU03290.1
NCU03291	NCU03291.1
NCU03292	NCU03292.1
NCU03293	NCU03293.1
NCU03294	NCU03294.1
NCU03295	NCU03295.1
NCU03296	NCU03296.1
NCU03297	NCU03297.1
NCU03298	NCU03298.1
NCU03299	NCU03299.1
NCU03300	NCU03300.1
NCU10506	NCU03301.1
NCU10507	NCU03301.1
NCU03302	NCU03302.1
NCU03303	NCU03303.1
NCU03304	NCU03304.1
NCU03305	NCU03305.1
NCU03306	NCU03306.1
NCU03307	NCU03307.1
NCU03308	NCU03308.1
NCU03309	NCU03309.1
NCU03310	NCU03310.1
NCU03311	NCU03311.1
NCU03312	NCU03312.1
NCU03313	NCU03313.1
NCU03314	NCU03314.1
NCU03315	NCU03315.1
NCU03316	NCU03316.1
NCU03317	NCU03317.1
NCU03318	NCU03318.1
NCU03319	NCU03319.1
NCU03320	NCU03320.1
NCU03321	NCU03321.1
NCU03322	NCU03322.1
NCU03323	NCU03323.1
NCU03325	NCU03325.1
NCU03328	NCU03328.1
NCU03329	NCU03329.1
NCU03330	NCU03330.1
NCU03331	NCU03331.1
NCU03332	NCU03332.1
NCU03333	NCU03333.1
NCU03334	NCU03334.1
NCU03335	NCU03335.1
NCU03336	NCU03336.1
NCU03337	NCU03337.1
NCU16525	NCU03337.1
NCU03338	NCU03338.1
NCU03339	NCU03339.1
NCU03340	NCU03340.1
NCU03341	NCU03341.1
NCU03342	NCU03342.1
NCU03343	NCU03343.1
NCU03344	NCU03344.1
NCU03345	NCU03345.1
NCU03346	NCU03346.1
NCU11245	NCU03346.1
NCU03347	NCU03347.1
NCU03348	NCU03348.1
NCU03350	NCU03350.1
NCU03351	NCU03351.1
NCU03352	NCU03352.1
NCU03354	NCU03354.1
NCU03355	NCU03355.1
NCU03356	NCU03356.1
NCU03357	NCU03357.1
NCU03358	NCU03358.1
NCU03359	NCU03359.1
NCU03360	NCU03360.1
NCU03361	NCU03361.1
NCU03362	NCU03362.1
NCU03363	NCU03363.1
NCU03364	NCU03364.1
NCU03365	NCU03365.1
NCU03366	NCU03366.1
NCU03367	NCU03367.1
NCU03368	NCU03368.1
NCU03369	NCU03369.1
NCU03370	NCU03370.1
NCU03372	NCU03372.1
NCU03373	NCU03373.1
NCU03374	NCU03374.1
NCU03375	NCU03375.1
NCU03376	NCU03376.1
NCU03378	NCU03378.1
NCU03379	NCU03379.1
NCU03380	NCU03380.1
NCU03381	NCU03381.1
NCU03382	NCU03382.1
NCU03383	NCU03383.1
NCU03384	NCU03384.1
NCU03385	NCU03385.1
NCU03386	NCU03386.1
NCU03387	NCU03387.1
NCU03388	NCU03388.1
NCU03390	NCU03390.1
NCU03392	NCU03392.1
NCU03393	NCU03393.1
NCU03394	NCU03394.1
NCU03395	NCU03395.1
NCU03396	NCU03396.1
NCU03397	NCU03397.1
NCU03398	NCU03398.1
NCU03399	NCU03399.1
NCU03400	NCU03400.1
NCU03401	NCU03401.1
NCU03402	NCU03402.1
NCU03403	NCU03403.1
NCU03404	NCU03404.1
NCU03405	NCU03405.1
NCU03406	NCU03406.1
NCU03407	NCU03407.1
NCU03408	NCU03408.1
NCU03409	NCU03409.1
NCU03410	NCU03410.1
NCU03411	NCU03411.1
NCU03412	NCU03412.1
NCU03413	NCU03413.1
NCU03414	NCU03414.1
NCU03415	NCU03415.1
NCU03416	NCU03416.1
NCU03417	NCU03417.1
NCU03418	NCU03418.1
NCU03420	NCU03420.1
NCU03421	NCU03421.1
NCU03422	NCU03422.1
NCU03423	NCU03423.1
NCU03424	NCU03424.1
NCU03425	NCU03425.1
NCU03426	NCU03426.1
NCU03427	NCU03427.1
NCU03428	NCU03428.1
NCU03429	NCU03429.1
NCU03430	NCU03430.1
NCU03433	NCU03433.1
NCU03435	NCU03435.1
NCU03436	NCU03436.1
NCU03437	NCU03437.1
NCU03438	NCU03438.1
NCU03439	NCU03439.1
NCU03440	NCU03440.1
NCU03441	NCU03441.1
NCU03444	NCU03444.1
NCU03445	NCU03445.1
NCU03446	NCU03446.1
NCU03448	NCU03448.1
NCU03449	NCU03449.1
NCU03451	NCU03451.1
NCU03452	NCU03452.1
NCU03456	NCU03456.1
NCU03458	NCU03458.1
NCU03459	NCU03459.1
NCU03460	NCU03460.1
NCU03461	NCU03461.1
NCU03462	NCU03462.1
NCU03463	NCU03463.1
NCU03464	NCU03464.1
NCU03465	NCU03465.1
NCU03466	NCU03466.1
NCU03467	NCU03467.1
NCU03468	NCU03468.1
NCU03469	NCU03469.1
NCU03470	NCU03470.1
NCU03471	NCU03471.1
NCU03472	NCU03472.1
NCU03473	NCU03473.1
NCU03474	NCU03474.1
NCU03475	NCU03475.1
NCU03476	NCU03476.1
NCU03477	NCU03477.1
NCU03478	NCU03478.1
NCU03479	NCU03479.1
NCU03480	NCU03480.1
NCU03481	NCU03481.1
NCU03482	NCU03482.1
NCU03483	NCU03483.1
NCU03484	NCU03484.1
NCU03485	NCU03485.1
NCU03486	NCU03486.1
NCU03488	NCU03488.1
NCU03489	NCU03489.1
NCU03490	NCU03490.1
NCU03491	NCU03491.1
NCU03492	NCU03492.1
NCU03493	NCU03493.1
NCU03494	NCU03494.1
NCU03495	NCU03495.1
NCU03496	NCU03496.1
NCU03497	NCU03497.1
NCU03498	NCU03498.1
NCU03499	NCU03499.1
NCU03500	NCU03500.1
NCU03501	NCU03501.1
NCU03502	NCU03502.1
NCU03503	NCU03503.1
NCU03504	NCU03504.1
NCU03505	NCU03505.1
NCU03506	NCU03506.1
NCU03507	NCU03507.1
NCU03509	NCU03509.1
NCU03511	NCU03511.1
NCU03512	NCU03512.1
NCU03513	NCU03513.1
NCU03514	NCU03514.1
NCU03515	NCU03515.1
NCU03516	NCU03516.1
NCU03517	NCU03517.1
NCU03518	NCU03518.1
NCU03520	NCU03520.1
NCU03523	NCU03523.1
NCU03525	NCU03525.1
NCU03526	NCU03526.1
NCU03527	NCU03527.1
NCU03528	NCU03528.1
NCU03529	NCU03529.1
NCU03530	NCU03530.1
NCU03531	NCU03531.1
NCU03532	NCU03532.1
NCU03533	NCU03533.1
NCU03534	NCU03534.1
NCU03535	NCU03535.1
NCU03536	NCU03536.1
NCU03537	NCU03537.1
NCU03538	NCU03538.1
NCU03539	NCU03539.1
NCU03540	NCU03540.1
NCU03541	NCU03541.1
NCU03542	NCU03542.1
NCU03543	NCU03543.1
NCU03544	NCU03544.1
NCU03545	NCU03545.1
NCU03546	NCU03546.1
NCU03547	NCU03547.1
NCU03548	NCU03548.1
NCU03549	NCU03549.1
NCU03550	NCU03550.1
NCU03551	NCU03551.1
NCU03552	NCU03552.1
NCU03553	NCU03553.1
NCU03554	NCU03554.1
NCU03555	NCU03555.1
NCU03556	NCU03556.1
NCU03557	NCU03557.1
NCU03558	NCU03558.1
NCU03559	NCU03559.1
NCU03560	NCU03560.1
NCU03561	NCU03561.1
NCU03562	NCU03562.1
NCU03563	NCU03563.1
NCU03564	NCU03564.1
NCU03565	NCU03565.1
NCU03566	NCU03566.1
NCU03567	NCU03567.1
NCU03568	NCU03568.1
NCU03569	NCU03569.1
NCU03570	NCU03570.1
NCU03571	NCU03571.1
NCU03572	NCU03572.1
NCU03573	NCU03573.1
NCU03574	NCU03574.1
NCU03575	NCU03575.1
NCU03576	NCU03576.1
NCU03577	NCU03577.1
NCU03578	NCU03578.1
NCU03579	NCU03579.1
NCU03580	NCU03580.1
NCU03581	NCU03581.1
NCU03582	NCU03582.1
NCU03583	NCU03583.1
NCU03584	NCU03584.1
NCU03585	NCU03585.1
NCU03588	NCU03588.1
NCU03589	NCU03589.1
NCU03590	NCU03590.1
NCU03591	NCU03591.1
NCU03592	NCU03592.1
NCU03593	NCU03593.1
NCU03596	NCU03596.1
NCU03597	NCU03597.1
NCU03598	NCU03598.1
NCU03599	NCU03599.1
NCU03600	NCU03600.1
NCU03601	NCU03601.1
NCU03602	NCU03602.1
NCU03603	NCU03603.1
NCU03604	NCU03604.1
NCU03605	NCU03605.1
NCU03606	NCU03606.1
