geneid	geneidv4
NCU06114	NCU06114.4
NCU10896	NCU10896.4
NCU05768	NCU05768.4
NCU05880	NCU05880.4
NCU12024	NCU12059.4
NCU06040	NCU06040.4
NCU06143	NCU06143.4
NCU10057	NCU12062.4
NCU06076	NCU06076.4
NCU08125	NCU08125.4
NCU12028	NCU12063.4
NCU05770	NCU05770.4
NCU09275	NCU09275.4
NCU08186	NCU08186.4
NCU12057	NCU12092.4
NCU06160	NCU06160.4
NCU06165	NCU06165.4
NCU05767	NCU05767.4
NCU05866	NCU05866.4
NCU12058	NCU12093.4
NCU00531	NCU00531.4
NCU02727	NCU02727.4
NCU08109	NCU08109.4
NCU02038	NCU11207.4
NCU16370	NCU11483.4
NCU00704	NCU00704.4
NCU00607	NCU00607.4
NCU03047	NCU11564.4
NCU16418	NCU11525.4
NCU08112	NCU08112.4
NCU02774	NCU02774.4
NCU02666	NCU11485.4
NCU02179	NCU02179.4
NCU02579	NCU02579.4
NCU10570	NCU10570.4
NCU09093	NCU09093.4
NCU02655	NCU02655.4
NCU07372	NCU07372.4
NCU01863	NCU01863.4
NCU00855	NCU00855.4
NCU03116	NCU03116.4
NCU02937	NCU02937.4
NCU07427	NCU07427.4
NCU07479	NCU07479.4
NCU00852	NCU00852.4
NCU00530	NCU00530.4
NCU09209	NCU09209.4
NCU16321	NCU11442.4
NCU00861	NCU00861.4
NCU16444	NCU11546.4
NCU08079	NCU08079.4
NCU00988	NCU00988.4
NCU16327	NCU11445.4
NCU07408	NCU07408.4
NCU02782	NCU11586.4
NCU02920	NCU02920.4
NCU02698	NCU02698.4
NCU03577	NCU03577.4
NCU08711	NCU08711.4
NCU05479	NCU05479.4
NCU09593	NCU09593.4
NCU03570	NCU03570.4
NCU08507	NCU08507.4
NCU01717	NCU01717.4
NCU06807	NCU06807.4
NCU03469	NCU03469.4
NCU05368	NCU05368.4
NCU03392	NCU03392.4
NCU09617	NCU09617.4
NCU16541	NCU11942.4
NCU03473	NCU11915.4
NCU01611	NCU11965.4
NCU05448	NCU05448.4
NCU03468	NCU03468.4
NCU05457	NCU05457.4
NCU03383	NCU03383.4
NCU16589	NCU11987.4
NCU05030	NCU05030.4
NCU05104	NCU05104.4
NCU04778	NCU04778.4
NCU07053	NCU07053.4
NCU07092	NCU07092.4
NCU05561	NCU12135.4
NCU07085	NCU07085.4
NCU03913	NCU03913.4
NCU17086	NCU12131.4
NCU05918	NCU05918.4
NCU04825	NCU04825.4
NCU05135	NCU05135.4
NCU05563	NCU05563.4
NCU04704	NCU04704.4
NCU04026	NCU04026.4
NCU17113	NCU12154.4
NCU04502	NCU04502.4
NCU07306	NCU07306.4
NCU16728	NCU11706.4
NCU04432	NCU04432.4
NCU04912	NCU04912.4
NCU07918	NCU07918.4
NCU04890	NCU04890.4
NCU09640	NCU09640.4
NCU16833	NCU11782.4
NCU08311	NCU08311.4
NCU04383	NCU04383.4
NCU08645	NCU08645.4
NCU04365	NCU04365.4
NCU08830	NCU08830.4
NCU04351	NCU04351.4
NCU08814	NCU08814.4
NCU16751	NCU11718.4
NCU16722	NCU11702.4
NCU06575	NCU06575.4
NCU07696	NCU07696.4
NCU10777	NCU10777.4
NCU08015	NCU08015.4
NCU07636	NCU07636.4
NCU11370	NCU11370.4
NCU04492	NCU04492.4
NCU07617	NCU07617.4
NCU07637	NCU07637.4
NCU07896	NCU07896.4
NCU01113	NCU01113.4
NCU07146	NCU07146.4
NCU07161	NCU07161.4
NCU03686	NCU03686.4
NCU09667	NCU09667.4
NCU01342	NCU01342.4
NCU03738	NCU03738.4
NCU16961	NCU11629.4
NCU01054	NCU01054.4
NCU01051	NCU01051.4
NCU09845	NCU09845.4
NCU03709	NCU03709.4
NCU17014	NCU11663.4
NCU17038	NCU11684.4
NCU08944	NCU08944.4
NCU07226	NCU07226.4
NCU01308	NCU01308.4
NCU07785	NCU07785.4
NCU01358	NCU01358.4
NCU03614	NCU03614.4
NCU07225	NCU07225.4
NCU08932	NCU11681.4
NCU07185	NCU07185.4
NCU03602	NCU03602.4
NCU09672	NCU09672.4
NCU07752	NCU07752.4
NCU01392	NCU01392.4
NCU16930	NCU11611.4
NCU01396	NCU01396.4
NCU01462	NCU01462.4
NCU07765	NCU07765.4
NCU05659	NCU05659.4
NCU08213	NCU08213.4
NCU09181	NCU09181.4
NCU00128	NCU00128.4
NCU10906	NCU10906.4
NCU06234	NCU06234.4
NCU06455	NCU06455.4
NCU00367	NCU00367.4
NCU07818	NCU07818.4
NCU08542	NCU08542.4
NCU08975	NCU08975.4
NCU00353	NCU00353.4
NCU08204	NCU08204.4
NCU08245	NCU08245.4
NCU05675	NCU05675.4
NCU09149	NCU09149.4
NCU10210	NCU10210.4
NCU00124	NCU00124.4
NCU00386	NCU00386.4
NCU00354	NCU00354.4
NCU08765	NCU08765.4
NCU08253	NCU08253.4
NCU05660	NCU05660.4
NCU00414	NCU00414.4
NCU16695	NCU11889.4
NCU00152	NCU00152.4
NCU06244	NCU06244.4
NCU05707	NCU05707.4
NCU09154	NCU09154.4
NCU00380	NCU00380.4
NCU00245	NCU00245.4
NCU05655	NCU05655.4
NCU06905	NCU06905.4
NCU06163	NCU12054.4
NCU02198	NCU02198.4
NCU05818	NCU05818.4
NCU06022	NCU06022.4
NCU09725	NCU09725.4
NCU08187	NCU08187.4
NCU09588	NCU09588.4
NCU02306	NCU02306.4
NCU11006	NCU11006.4
NCU02275	NCU02275.4
NCU05759	NCU05759.4
NCU04529	NCU04529.4
NCU02298	NCU02298.4
NCU05812	NCU05812.4
NCU06933	NCU06933.4
NCU09060	NCU09060.4
NCU06917	NCU06917.4
NCU08152	NCU08152.4
NCU09028	NCU09028.4
NCU06098	NCU06098.4
NCU06120	NCU06120.4
NCU05761	NCU05761.4
NCU06902	NCU06902.4
NCU06955	NCU06955.4
NCU09440	NCU12090.4
NCU09441	NCU12089.4
NCU05853	NCU05853.4
NCU16307	NCU11433.4
NCU10059	NCU10059.4
NCU11210	NCU11210.4
NCU09236	NCU09236.4
NCU08078	NCU08078.4
NCU08612	NCU08612.4
NCU02033	NCU02033.4
NCU01853	NCU01853.4
NCU16318	NCU11440.4
NCU02868	NCU02868.4
NCU02607	NCU02607.4
NCU16474	NCU11575.4
NCU02686	NCU02686.4
NCU02507	NCU02507.4
NCU03044	NCU03044.4
NCU16409	NCU11523.4
NCU08074	NCU08074.4
NCU02873	NCU02873.4
NCU16411	NCU11524.4
NCU09105	NCU09105.4
NCU01877	NCU01877.4
NCU10501	NCU10501.4
NCU01876	NCU01876.4
NCU09072	NCU09072.4
NCU03167	NCU03167.4
NCU08107	NCU08107.4
NCU02029	NCU02029.4
NCU03484	NCU03484.4
NCU03420	NCU03420.4
NCU01566	NCU01566.4
NCU05350	NCU05350.4
NCU01650	NCU01650.4
NCU06833	NCU06833.4
NCU06794	NCU06794.4
NCU03354	NCU03354.4
NCU08697	NCU08697.4
NCU03553	NCU03553.4
NCU16512	NCU11922.4
NCU09632	NCU09632.4
NCU01608	NCU01608.4
NCU04060	NCU04060.4
NCU04720	NCU04720.4
NCU03984	NCU03984.4
NCU05529	NCU05529.4
NCU04012	NCU11268.4
NCU07091	NCU07091.4
NCU05094	NCU05094.4
NCU05147	NCU05147.4
NCU05091	NCU05091.4
NCU05643	NCU05643.4
NCU05935	NCU05935.4
NCU05599	NCU05599.4
NCU06013	NCU12161.4
NCU12131	NCU12170.4
NCU06001	NCU06001.4
NCU05947	NCU05947.4
NCU04804	NCU04804.4
NCU05073	NCU05073.4
NCU07638	NCU07638.4
NCU09931	NCU09931.4
NCU16860	NCU11797.4
NCU08832	NCU08832.4
NCU04959	NCU04959.4
NCU07036	NCU07036.4
NCU07044	NCU07044.4
NCU05160	NCU05160.4
NCU16778	NCU11738.4
NCU04480	NCU04480.4
NCU07272	NCU07272.4
NCU16846	NCU11786.4
NCU08834	NCU08834.4
NCU09665	NCU09665.4
NCU04919	NCU04919.4
NCU04934	NCU04934.4
NCU07613	NCU07613.4
NCU06335	NCU06335.4
NCU06529	NCU06529.4
NCU08014	NCU08014.4
NCU08006	NCU08006.4
NCU08800	NCU08800.4
NCU04396	NCU04396.4
NCU09639	NCU09639.4
NCU04860	NCU04860.4
NCU06361	NCU06361.4
NCU06301	NCU06301.4
NCU06571	NCU06571.4
NCU07630	NCU07630.4
NCU08835	NCU08835.4
NCU07595	NCU07595.4
NCU04501	NCU04501.4
NCU07809	NCU07809.4
NCU04237	NCU04237.4
NCU01314	NCU01314.4
NCU08853	NCU08853.4
NCU01209	NCU01209.4
NCU04625	NCU04625.4
NCU09951	NCU09951.4
NCU03843	NCU03843.4
NCU01446	NCU01446.4
NCU08872	NCU08872.4
NCU09954	NCU09954.4
NCU01003	NCU01003.4
NCU10444	NCU10444.4
NCU17048	NCU11691.4
NCU07244	NCU07244.4
NCU16920	NCU11604.4
NCU04608	NCU04608.4
NCU09150	NCU09150.4
NCU06426	NCU06426.4
NCU00296	NCU00296.4
NCU16646	NCU11856.4
NCU08249	NCU08249.4
NCU08243	NCU08243.4
NCU09190	NCU09190.4
NCU16704	NCU11895.4
NCU09153	NCU09153.4
NCU16632	NCU11847.4
NCU08779	NCU08779.4
NCU06483	NCU06483.4
NCU16618	NCU11838.4
NCU07825	NCU07825.4
NCU16617	NCU11837.4
NCU16635	NCU11850.4
NCU16649	NCU11859.4
NCU09167	NCU09167.4
NCU00154	NCU00154.4
NCU10396	NCU10396.4
NCU00041	NCU00041.4
NCU05711	NCU05711.4
NCU00464	NCU00464.4
NCU08244	NCU08244.4
NCU00344	NCU00344.4
NCU16670	NCU11873.4
NCU08241	NCU08241.4
NCU09183	NCU09183.4
NCU08797	NCU08797.4
NCU02205	NCU02205.4
NCU12045	NCU12080.4
NCU09394	NCU09394.4
NCU09276	NCU09276.4
NCU09391	NCU09391.4
NCU09294	NCU09294.4
NCU06888	NCU06888.4
NCU06106	NCU06106.4
NCU05883	NCU11997.4
NCU08156	NCU08156.4
NCU09404	NCU09404.4
NCU04547	NCU04547.4
NCU06064	NCU06064.4
NCU08179	NCU08179.4
NCU05787	NCU05787.4
NCU06164	NCU12055.4
NCU06133	NCU06133.4
NCU17172	NCU12078.4
NCU09591	NCU09591.4
NCU02308	NCU02308.4
NCU17249	NCU12035.4
NCU06072	NCU06072.4
NCU17247	NCU12036.4
NCU17270	NCU12012.4
NCU05824	NCU05824.4
NCU02243	NCU02243.4
NCU08153	NCU08153.4
NCU00795	NCU00795.4
NCU16363	NCU11476.4
NCU02021	NCU02021.4
NCU00873	NCU00873.4
NCU02543	NCU02543.4
NCU00739	NCU00739.4
NCU00839	NCU00839.4
NCU02144	NCU02144.4
NCU02622	NCU02622.4
NCU10603	NCU11532.4
NCU02672	NCU02672.4
NCU09103	NCU09103.4
NCU07450	NCU07450.4
NCU07487	NCU07487.4
NCU16439	NCU11539.4
NCU03122	NCU03122.4
NCU08627	NCU08627.4
NCU08089	NCU08089.4
NCU02953	NCU02953.4
NCU00946	NCU00946.4
NCU02576	NCU02576.4
NCU09323	NCU09323.4
NCU00510	NCU00510.4
NCU02000	NCU02000.4
NCU08084	NCU08084.4
NCU09976	NCU09976.4
NCU09081	NCU09081.4
NCU02673	NCU02673.4
NCU00859	NCU00859.4
NCU02077	NCU02077.4
NCU02828	NCU02828.4
NCU00817	NCU00817.4
NCU02146	NCU02146.4
NCU00907	NCU00907.4
NCU03180	NCU03180.4
NCU16550	NCU11946.4
NCU05481	NCU05481.4
NCU16501	NCU11911.4
NCU09603	NCU09603.4
NCU05483	NCU05483.4
NCU16593	NCU11990.4
NCU01688	NCU01688.4
NCU11108	NCU11108.4
NCU08724	NCU08724.4
NCU03467	NCU03467.4
NCU03373	NCU03373.4
NCU06823	NCU06823.4
NCU08508	NCU08508.4
NCU16567	NCU11970.4
NCU04006	NCU04006.4
NCU05032	NCU05032.4
NCU05911	NCU05911.4
NCU05034	NCU05034.4
NCU05908	NCU05908.4
NCU09793	NCU09793.4
NCU11220	NCU11220.4
NCU05531	NCU05531.4
NCU05580	NCU05580.4
NCU05613	NCU05613.4
NCU04722	NCU04722.4
NCU03949	NCU03949.4
NCU05978	NCU05978.4
NCU05155	NCU05155.4
NCU04013	NCU04013.4
NCU11215	NCU11215.4
NCU05966	NCU05966.4
NCU05574	NCU05574.4
NCU07634	NCU07634.4
NCU06514	NCU06514.4
NCU06548	NCU06548.4
NCU07912	NCU07912.4
NCU10766	NCU10766.4
NCU16877	NCU11805.4
NCU05255	NCU05255.4
NCU07038	NCU07038.4
NCU04898	NCU04898.4
NCU06964	NCU06964.4
NCU04413	NCU04413.4
NCU16740	NCU11710.4
NCU06617	NCU06617.4
NCU04490	NCU04490.4
NCU16876	NCU11804.4
NCU16745	NCU11715.4
NCU07324	NCU07324.4
NCU05207	NCU05207.4
NCU08039	NCU08039.4
NCU04395	NCU04395.4
NCU07339	NCU07339.4
NCU04888	NCU04888.4
NCU08679	NCU08679.4
NCU07606	NCU07606.4
NCU06590	NCU06590.4
NCU04916	NCU04916.4
NCU07645	NCU07645.4
NCU06521	NCU06521.4
NCU07603	NCU07603.4
NCU01011	NCU01011.4
NCU03787	NCU03787.4
NCU01311	NCU01311.4
NCU04172	NCU04172.4
NCU07740	NCU07740.4
NCU01400	NCU01400.4
NCU08864	NCU08864.4
NCU03618	NCU03618.4
NCU03700	NCU03700.4
NCU08912	NCU08912.4
NCU01092	NCU01092.4
NCU07781	NCU07781.4
NCU10092	NCU10092.4
NCU10861	NCU10861.4
NCU07151	NCU07151.4
NCU07195	NCU07195.4
NCU16913	NCU11597.4
NCU04235	NCU04235.4
NCU09828	NCU09828.4
NCU01383	NCU01383.4
NCU07155	NCU07155.4
NCU16912	NCU11596.4
NCU01415	NCU01415.4
NCU16918	NCU11602.4
NCU00413	NCU00413.4
NCU00439	NCU00439.4
NCU07834	NCU07834.4
NCU00391	NCU00391.4
NCU08207	NCU08207.4
NCU05710	NCU05710.4
NCU08529	NCU08529.4
NCU16641	NCU11853.4
NCU00161	NCU00161.4
NCU07518	NCU07518.4
NCU16706	NCU11897.4
NCU00221	NCU11871.4
NCU07541	NCU07541.4
NCU00375	NCU00375.4
NCU08240	NCU08240.4
NCU00312	NCU00312.4
NCU08575	NCU08575.4
NCU11286	NCU11286.4
NCU00408	NCU00408.4
NCU08558	NCU08558.4
NCU07517	NCU07517.4
NCU00314	NCU00314.4
NCU00031	NCU00031.4
NCU00179	NCU00179.4
NCU08248	NCU08248.4
NCU05662	NCU05662.4
NCU09180	NCU09180.4
NCU06276	NCU06276.4
NCU09158	NCU09158.4
NCU00229	NCU00229.4
NCU00176	NCU00176.4
NCU16643	NCU11854.4
NCU08264	NCU08264.4
NCU08770	NCU08770.4
NCU08572	NCU08572.4
NCU00307	NCU00307.4
NCU06223	NCU06223.4
NCU05657	NCU05657.4
NCU06872	NCU06872.4
NCU17215	NCU12049.4
NCU09411	NCU09411.4
NCU05859	NCU05859.4
NCU17263	NCU12018.4
NCU05751	NCU05751.4
NCU04538	NCU04538.4
NCU09389	NCU09389.4
NCU05896	NCU05896.4
NCU04551	NCU04551.4
NCU05754	NCU05754.4
NCU09046	NCU09046.4
NCU06157	NCU06157.4
NCU02197	NCU02197.4
NCU09054	NCU09054.4
NCU06071	NCU06071.4
NCU10954	NCU10954.4
NCU06124	NCU06124.4
NCU11396	NCU11396.4
NCU05764	NCU05764.4
NCU09582	NCU09582.4
NCU06096	NCU06096.4
NCU08168	NCU08168.4
NCU09412	NCU09412.4
NCU05825	NCU05825.4
NCU09261	NCU09261.4
NCU02740	NCU02740.4
NCU03026	NCU03026.4
NCU16314	NCU11436.4
NCU16316	NCU11437.4
NCU16348	NCU11465.4
NCU00779	NCU00779.4
NCU02850	NCU11243.4
NCU01995	NCU01995.4
NCU01860	NCU01860.4
NCU00674	NCU00674.4
NCU03182	NCU03182.4
NCU00875	NCU00875.4
NCU09995	NCU09995.4
NCU03163	NCU03163.4
NCU00752	NCU00752.4
NCU16376	NCU11491.4
NCU07369	NCU07369.4
NCU02535	NCU02535.4
NCU03003	NCU03003.4
NCU09085	NCU11439.4
NCU16347	NCU11463.4
NCU02995	NCU11569.4
NCU01869	NCU01869.4
NCU16440	NCU11540.4
NCU09908	NCU09908.4
NCU02562	NCU02562.4
NCU00947	NCU11528.4
NCU00872	NCU00872.4
NCU02857	NCU02857.4
NCU00532	NCU00532.4
NCU02786	NCU02786.4
NCU16392	NCU11506.4
NCU09373	NCU09373.4
NCU00558	NCU00558.4
NCU08083	NCU08083.4
NCU03271	NCU03271.4
NCU16350	NCU11467.4
NCU08102	NCU08102.4
NCU01803	NCU01803.4
NCU06821	NCU06821.4
NCU03580	NCU03580.4
NCU16561	NCU11962.4
NCU03375	NCU03375.4
NCU16538	NCU11939.4
NCU03541	NCU03541.4
NCU05376	NCU05376.4
NCU16586	NCU11984.4
NCU01653	NCU01653.4
NCU03340	NCU03340.4
NCU05370	NCU05370.4
NCU05940	NCU05940.4
NCU10537	NCU10537.4
NCU05071	NCU05071.4
NCU05917	NCU05917.4
NCU05938	NCU05938.4
NCU05043	NCU05043.4
NCU04707	NCU04707.4
NCU10278	NCU10278.4
NCU04807	NCU04807.4
NCU05107	NCU05107.4
NCU03940	NCU03940.4
NCU05506	NCU05506.4
NCU05994	NCU05994.4
NCU07106	NCU07106.4
NCU07048	NCU07048.4
NCU16906	NCU11826.4
NCU04911	NCU04911.4
NCU08662	NCU08662.4
NCU05201	NCU05201.4
NCU06629	NCU06629.4
NCU07681	NCU07681.4
NCU07287	NCU07287.4
NCU08846	NCU08846.4
NCU16775	NCU11735.4
NCU07302	NCU07302.4
NCU16807	NCU11762.4
NCU04955	NCU04955.4
NCU07616	NCU07616.4
NCU04500	NCU04500.4
NCU06523	NCU06523.4
NCU08812	NCU08812.4
NCU16856	NCU11792.4
NCU07608	NCU07608.4
NCU05229	NCU05229.4
NCU04853	NCU04853.4
NCU08657	NCU08657.4
NCU16854	NCU11790.4
NCU07919	NCU07919.4
NCU06620	NCU06620.4
NCU16723	NCU11703.4
NCU07259	NCU11795.4
NCU06288	NCU06288.4
NCU05216	NCU05216.4
NCU04632	NCU04632.4
NCU06667	NCU06667.4
NCU07780	NCU07780.4
NCU07183	NCU07183.4
NCU01375	NCU01375.4
NCU10673	NCU11648.4
NCU07150	NCU07150.4
NCU01472	NCU01472.4
NCU09964	NCU09964.4
NCU09671	NCU09671.4
NCU03637	NCU03637.4
NCU08959	NCU08959.4
NCU01159	NCU01159.4
NCU01056	NCU01056.4
NCU08251	NCU08251.4
NCU07557	NCU07557.4
NCU05705	NCU05705.4
NCU08256	NCU08256.4
NCU07540	NCU07540.4
NCU08220	NCU08220.4
NCU06206	NCU06206.4
NCU16677	NCU11876.4
NCU06269	NCU06269.4
NCU00197	NCU00197.4
NCU00365	NCU00365.4
NCU08258	NCU08258.4
NCU00185	NCU00185.4
NCU08210	NCU08210.4
NCU06263	NCU06263.4
NCU08756	NCU08756.4
NCU00201	NCU00201.4
NCU16611	NCU11830.4
NCU07848	NCU07848.4
NCU00449	NCU00449.4
NCU09452	NCU09452.4
NCU09038	NCU09038.4
NCU02212	NCU02212.4
NCU08128	NCU08128.4
NCU02238	NCU02238.4
NCU02324	NCU02324.4
NCU17272	NCU12010.4
NCU09423	NCU09423.4
NCU06913	NCU06913.4
NCU17187	NCU12065.4
NCU10055	NCU10055.4
NCU09059	NCU09059.4
NCU10016	NCU10016.4
NCU09578	NCU09578.4
NCU17170	NCU12083.4
NCU08167	NCU08167.4
NCU09416	NCU09416.4
NCU17185	NCU12067.4
NCU17203	NCU12052.4
NCU17171	NCU12082.4
NCU02860	NCU02860.4
NCU03286	NCU03286.4
NCU00853	NCU00853.4
NCU11349	NCU11349.4
NCU10007	NCU10007.4
NCU02081	NCU02081.4
NCU16357	NCU11472.4
NCU09139	NCU09139.4
NCU03161	NCU03161.4
NCU03108	NCU03108.4
NCU02062	NCU02062.4
NCU10839	NCU10839.4
NCU16325	NCU11444.4
NCU03209	NCU03209.4
NCU07433	NCU07433.4
NCU08390	NCU08390.4
NCU00648	NCU00648.4
NCU02918	NCU02918.4
NCU00524	NCU00524.4
NCU16405	NCU11518.4
NCU03192	NCU03192.4
NCU03242	NCU03242.4
NCU07429	NCU07429.4
NCU00763	NCU00763.4
NCU02039	NCU11208.4
NCU02088	NCU02088.4
NCU08059	NCU08059.4
NCU03096	NCU03096.4
NCU02978	NCU02978.4
NCU00786	NCU00786.4
NCU02947	NCU02947.4
NCU16333	NCU11450.4
NCU02865	NCU02865.4
NCU02593	NCU02593.4
NCU06806	NCU06806.4
NCU06852	NCU06852.4
NCU06792	NCU06792.4
NCU03374	NCU03374.4
NCU09484	NCU09484.4
NCU01672	NCU01672.4
NCU05391	NCU05391.4
NCU06783	NCU06783.4
NCU01838	NCU01838.4
NCU05388	NCU05388.4
NCU16562	NCU11963.4
NCU09776	NCU09776.4
NCU08453	NCU08453.4
NCU09761	NCU09761.4
NCU08405	NCU10133.4
NCU09487	NCU09487.4
NCU06734	NCU06734.4
NCU01567	NCU01567.4
NCU09620	NCU09620.4
NCU05061	NCU05061.4
NCU03996	NCU03996.4
NCU09780	NCU09780.4
NCU05929	NCU05929.4
NCU05598	NCU05598.4
NCU05047	NCU05047.4
NCU09859	NCU09859.4
NCU03997	NCU03997.4
NCU04752	NCU04752.4
NCU05158	NCU05158.4
NCU05524	NCU05524.4
NCU12097	NCU12134.4
NCU04837	NCU04837.4
NCU05057	NCU05057.4
NCU05924	NCU05924.4
NCU04781	NCU04781.4
NCU11342	NCU11342.4
NCU04038	NCU04038.4
NCU05532	NCU05532.4
NCU05651	NCU05651.4
NCU07094	NCU07094.4
NCU05998	NCU05998.4
NCU07312	NCU07312.4
NCU06289	NCU06289.4
NCU07652	NCU07652.4
NCU07323	NCU07323.4
NCU05186	NCU05186.4
NCU16724	NCU11704.4
NCU04938	NCU04938.4
NCU04488	NCU04488.4
NCU04946	NCU04946.4
NCU09650	NCU09650.4
NCU07644	NCU07644.4
NCU04367	NCU04367.4
NCU07676	NCU07676.4
NCU04519	NCU11756.4
NCU06298	NCU06298.4
NCU06570	NCU06570.4
NCU07047	NCU07047.4
NCU10836	NCU10836.4
NCU07937	NCU07937.4
NCU04518	NCU11757.4
NCU08032	NCU08032.4
NCU07648	NCU07648.4
NCU08862	NCU08862.4
NCU09966	NCU09966.4
NCU16980	NCU11643.4
NCU10156	NCU11625.4
NCU01402	NCU01402.4
NCU01038	NCU01038.4
NCU04191	NCU04191.4
NCU01090	NCU01090.4
NCU06683	NCU06683.4
NCU10063	NCU10063.4
NCU16992	NCU11646.4
NCU03634	NCU03634.4
NCU07799	NCU07799.4
NCU01071	NCU01071.4
NCU03632	NCU03632.4
NCU01050	NCU01050.4
NCU09957	NCU09957.4
NCU03635	NCU03635.4
NCU09691	NCU09691.4
NCU01450	NCU01450.4
NCU01079	NCU01079.4
NCU09837	NCU09837.4
NCU09831	NCU09831.4
NCU17029	NCU11675.4
NCU06427	NCU06427.4
NCU07526	NCU07526.4
NCU09015	NCU09015.4
NCU00047	NCU00047.4
NCU09171	NCU09171.4
NCU08796	NCU08796.4
NCU07549	NCU07549.4
NCU00009	NCU00009.4
NCU16707	NCU11898.4
NCU08785	NCU08785.4
NCU08555	NCU08555.4
NCU00425	NCU00425.4
NCU08250	NCU08250.4
NCU16681	NCU11879.4
NCU10596	NCU10596.4
NCU16664	NCU11868.4
NCU00485	NCU00485.4
NCU05732	NCU05732.4
NCU07856	NCU11839.4
NCU06904	NCU06904.4
NCU05893	NCU05893.4
NCU12021	NCU12056.4
NCU02944	NCU02944.4
NCU02603	NCU02603.4
NCU02591	NCU02591.4
NCU01927	NCU01927.4
NCU03151	NCU03151.4
NCU03294	NCU03294.4
NCU00968	NCU00968.4
NCU02575	NCU10881.4
NCU03157	NCU03157.4
NCU02936	NCU02936.4
NCU16366	NCU11478.4
NCU02870	NCU02870.4
NCU08615	NCU08615.4
NCU03285	NCU03285.4
NCU10916	NCU10916.4
NCU02071	NCU02071.4
NCU00745	NCU00745.4
NCU02097	NCU02097.4
NCU02640	NCU02640.4
NCU02516	NCU02516.4
NCU02037	NCU02037.4
NCU00802	NCU00802.4
NCU09875	NCU09875.4
NCU00598	NCU00598.4
NCU03299	NCU03299.4
NCU00822	NCU00822.4
NCU00932	NCU00932.4
NCU00857	NCU00857.4
NCU10352	NCU10352.4
NCU02959	NCU11571.4
NCU08383	NCU08383.4
NCU03030	NCU03030.4
NCU02869	NCU02869.4
NCU01659	NCU01659.4
NCU01592	NCU01592.4
NCU03382	NCU03382.4
NCU01798	NCU01798.4
NCU08415	NCU10179.4
NCU01573	NCU01573.4
NCU09338	NCU09338.4
NCU03540	NCU03540.4
NCU06808	NCU11944.4
NCU09634	NCU09634.4
NCU03452	NCU03452.4
NCU11340	NCU11340.4
NCU16558	NCU11952.4
NCU03513	NCU03513.4
NCU16554	NCU11949.4
NCU01505	NCU01505.4
NCU05472	NCU05472.4
NCU03413	NCU03413.4
NCU01560	NCU11968.4
NCU09630	NCU09630.4
NCU08437	NCU08437.4
NCU04706	NCU04706.4
NCU11059	NCU11059.4
NCU05048	NCU05048.4
NCU05912	NCU05912.4
NCU05612	NCU05612.4
NCU09781	NCU09781.4
NCU04719	NCU04719.4
NCU05584	NCU05584.4
NCU05565	NCU05565.4
NCU06011	NCU06011.4
NCU07104	NCU07104.4
NCU03977	NCU10798.4
NCU05495	NCU05495.4
NCU05919	NCU05919.4
NCU05941	NCU05941.4
NCU05018	NCU05018.4
NCU17115	NCU12151.4
NCU05981	NCU05981.4
NCU04709	NCU04709.4
NCU09866	NCU09866.4
NCU05914	NCU05914.4
NCU07055	NCU07055.4
NCU06286	NCU06286.4
NCU07977	NCU07977.4
NCU16820	NCU11772.4
NCU16794	NCU11751.4
NCU16789	NCU11745.4
NCU08318	NCU08318.4
NCU07651	NCU07651.4
NCU16834	NCU11783.4
NCU07635	NCU07635.4
NCU05184	NCU11818.4
NCU04393	NCU04393.4
NCU04974	NCU04974.4
NCU16903	NCU11822.4
NCU09915	NCU09915.4
NCU07892	NCU07892.4
NCU08813	NCU08813.4
NCU04876	NCU04876.4
NCU07031	NCU07031.4
NCU04515	NCU04515.4
NCU07647	NCU07647.4
NCU16904	NCU11824.4
NCU11346	NCU11346.4
NCU08824	NCU08824.4
NCU04947	NCU04947.4
NCU10070	NCU10070.4
NCU04900	NCU04900.4
NCU16744	NCU11714.4
NCU01014	NCU01014.4
NCU04627	NCU04627.4
NCU01373	NCU01373.4
NCU07229	NCU07229.4
NCU08970	NCU08970.4
NCU09961	NCU09961.4
NCU01350	NCU01350.4
NCU01223	NCU01223.4
NCU08865	NCU08865.4
NCU17032	NCU11679.4
NCU08863	NCU08863.4
NCU01065	NCU11642.4
NCU01049	NCU01049.4
NCU09952	NCU09952.4
NCU01025	NCU01025.4
NCU01145	NCU01145.4
NCU07789	NCU07789.4
NCU04616	NCU04616.4
NCU08781	NCU08781.4
NCU00421	NCU00421.4
NCU07845	NCU07845.4
NCU08539	NCU08539.4
NCU07820	NCU07820.4
NCU16623	NCU11841.4
NCU06197	NCU06197.4
NCU08222	NCU08222.4
NCU07827	NCU07827.4
NCU00071	NCU00071.4
NCU16615	NCU11835.4
NCU08261	NCU08261.4
NCU08523	NCU08523.4
NCU09168	NCU09168.4
NCU06423	NCU06423.4
NCU06256	NCU06256.4
NCU00224	NCU00224.4
NCU10274	NCU10274.4
NCU05860	NCU05860.4
NCU05875	NCU05875.4
NCU06889	NCU06889.4
NCU02365	NCU02365.4
NCU02300	NCU02300.4
NCU02377	NCU02377.4
NCU06126	NCU06126.4
NCU08052	NCU08052.4
NCU02023	NCU02023.4
NCU10601	NCU10601.4
NCU08614	NCU08614.4
